Iter,PSO500,GSA500,ABC500,PSO2500,GSA2500,ABC2500
211,-9340.219749817696,-5866.916662737393,-8236.644727337438,-9309.211836418266,-6225.632717758878,-8484.611170393311
212,-9340.515737762673,-5866.9168721131,-8239.585215782474,-9311.153364608886,-6239.501904954037,-8485.676543600546
213,-9340.996056514257,-5866.917020321354,-8240.155707071275,-9311.756241378387,-6267.688797840068,-8487.618342952945
214,-9341.609260298123,-5866.917213580168,-8243.053078727207,-9312.030428545078,-6304.41302682858,-8494.213827198373
215,-9342.017441734184,-5866.917314727603,-8245.223930307315,-9312.37443711711,-6304.41302682858,-8496.170457309097
216,-9342.215982810816,-5866.917500431786,-8249.4976334044,-9312.769236095397,-6322.621226756759,-8506.79431745132
217,-9343.128588118183,-5866.917598955683,-8250.6897103747,-9313.229772975692,-6327.467370198174,-8511.5699425599
218,-9345.971254422218,-5866.917776310742,-8252.17363839464,-9313.481119910986,-6355.136357169468,-8514.721020992318
219,-9346.872356448242,-5866.917852443534,-8253.387990518262,-9313.640930729238,-6364.50389206887,-8515.715978699023
220,-9347.444558195399,-5866.917922516972,-8254.213148890103,-9313.9931631347,-6383.907834076727,-8516.64446158642
221,-9347.728510765888,-5866.9179898989305,-8259.517771227607,-9314.230843289306,-6425.319883828284,-8517.262476602144
222,-9348.180835110545,-5866.918033802749,-8261.071113781545,-9314.396384417243,-6441.549808805405,-8518.964725415757
223,-9348.447755905918,-5866.9181088554615,-8261.633240046101,-9314.54982056743,-6454.590577334435,-8519.998306615411
224,-9348.757709008327,-5866.918170004971,-8264.625261991028,-9314.805770996403,-6481.928043028426,-8524.049832725263
225,-9348.982673130964,-5866.918203903642,-8265.24347862959,-9314.93556486088,-6492.604984421833,-8525.475962169361
226,-9349.807501983527,-5866.918261888735,-8266.532733222131,-9315.048742068102,-6514.971165599871,-8525.883505039223
227,-9349.943312896392,-5866.918285782778,-8268.414742877441,-9315.234910886347,-6547.474195261324,-8527.64552038477
228,-9351.866796047801,-5866.91831430473,-8270.12460166913,-9315.456179219433,-6562.885141062272,-8528.91393049033
229,-9352.457675347545,-5866.918335249614,-8271.67998480067,-9315.515046527762,-6581.651295572478,-8530.276933721754
230,-9352.61766004184,-5866.918356713669,-8272.533921764216,-9315.678409452585,-6593.740067519173,-8531.021651412238
231,-9354.186122495343,-5866.918386758791,-8273.00781091893,-9316.00455026925,-6612.902908662114,-8533.293061022678
232,-9354.93924822719,-5866.918409651238,-8273.871979923439,-9318.610057030166,-6621.727948218394,-8535.270234146736
233,-9358.373859049067,-5866.918431616364,-8274.502444460566,-9323.179085233684,-6623.170472304208,-8536.85270194544
234,-9361.368880450134,-5866.9184479507185,-8275.02335082537,-9323.668987606457,-6641.942633538044,-8537.299347458487
235,-9363.254090742264,-5866.918463193962,-8275.609083701931,-9323.718092223258,-6649.679726603949,-8538.808324388021
236,-9364.188793373745,-5866.918473786658,-8275.890460846642,-9323.771232060093,-6653.898228152968,-8542.204326822673
237,-9364.430194772593,-5866.9184812002895,-8276.512503784445,-9323.978911610939,-6668.712799288448,-8543.403985118832
238,-9364.78550632141,-5866.918489579108,-8276.950167990159,-9324.33311121746,-6680.405329667413,-8544.23159075863
239,-9369.290724704375,-5866.918498674702,-8277.139959407725,-9324.554092506927,-6687.642788155553,-8545.199394497595
240,-9369.906230937595,-5866.918504982339,-8278.15173391174,-9324.587139410822,-6703.019693843606,-8545.422803201618
241,-9371.159388130256,-5866.91851001058,-8278.521970811036,-9325.03197773561,-6723.5675509223665,-8545.728130794452
